case_mass_success,mean_mass,p10_mass,mean_size,median_size,p90_size,top1_coverage,minority_fraction,empty,rep,model,method
0.9111111111111111,0.9713136376853994,0.9218623481781377,54.78803418803419,50.0,87.0,0.9811965811965812,0.9554849890253824,0.0,10,2,pacs_global_residual
0.9025641025641026,0.9664323055625468,0.9,54.21025641025641,61.0,80.0,0.976068376068376,0.9499736926725438,0.0,10,2,pacs_stratified
0.8854700854700854,0.9649486004875766,0.8854862119013063,58.13504273504274,52.0,109.60000000000002,0.9846153846153847,0.9448056478119272,0.0,10,3,global_panel
0.8786324786324786,0.9644805061902194,0.8837162837162837,51.422222222222224,56.0,75.0,0.9829059829059829,0.944643589379865,0.0,10,3,pacs_global_residual
0.882051282051282,0.9652896212239706,0.8854862119013063,53.17948717948718,55.0,82.0,0.9829059829059829,0.9455307226807915,0.0,10,3,pacs_stratified
0.8957264957264958,0.9703821031343188,0.8947368421052632,52.33846153846154,48.0,95.0,0.9863247863247864,0.9477057895433993,0.0,11,0,global_panel
0.8923076923076924,0.9647854880699999,0.8899598393574297,45.422222222222224,46.0,68.60000000000002,0.9811965811965812,0.9459838323155478,0.0,11,0,pacs_global_residual
0.9008547008547009,0.9663657978915098,0.8999999999999999,45.20854700854701,43.0,67.0,0.9829059829059829,0.9486883055266428,0.0,11,0,pacs_stratified
0.9025641025641026,0.9697876394908266,0.9,44.271794871794874,40.0,82.0,0.9880341880341881,0.9498494849211472,0.0,11,1,global_panel
0.905982905982906,0.9705906095953325,0.9,46.37435897435898,41.0,84.0,0.9829059829059829,0.9518105621022778,0.0,11,1,pacs_global_residual
0.9076923076923077,0.9703200983246045,0.9064935064935065,44.687179487179485,44.0,68.60000000000002,0.9846153846153847,0.9517546094386699,0.0,11,1,pacs_stratified
0.8905982905982905,0.9650436775998569,0.8888888888888888,51.34188034188034,47.0,96.20000000000005,0.9811965811965812,0.9406349189062946,0.0,11,2,global_panel
0.8991452991452992,0.9643061216909176,0.8957142857142858,55.1025641025641,53.0,83.60000000000002,0.9777777777777777,0.9457636395971905,0.0,11,2,pacs_global_residual
0.8991452991452992,0.9647961387995467,0.8957142857142858,56.46153846153846,56.0,86.0,0.9794871794871794,0.9449147662483173,0.0,11,2,pacs_stratified
0.8991452991452992,0.9690828933810348,0.8968421052631578,57.111111111111114,51.0,100.60000000000002,0.9863247863247864,0.9498972813804099,0.0,11,3,global_panel
0.9111111111111111,0.9704008603129459,0.9106719367588934,56.44444444444444,60.0,74.0,0.9829059829059829,0.9585702457739756,0.0,11,3,pacs_global_residual
0.9094017094017094,0.9682264537125481,0.9090909090909091,58.664957264957266,54.0,87.0,0.9811965811965812,0.9566627969323016,0.0,11,3,pacs_stratified
